start_time,end_time,start_time_iso,end_time_iso,project_id,num_model_requests,user_id,api_key_id,model,batch,service_tier,input_tokens,output_tokens,input_cached_tokens,input_uncached_tokens,input_text_tokens,output_text_tokens,input_cached_text_tokens,input_audio_tokens,input_cached_audio_tokens,output_audio_tokens,input_image_tokens,input_cached_image_tokens,output_image_tokens
1779074340,1779074400,2026-05-18T03:19:00+00:00,2026-05-18T03:20:00+00:00,,,,,,,,,,,,,,,,,,,,
1779074400,1779074460,2026-05-18T03:20:00+00:00,2026-05-18T03:21:00+00:00,,,,,,,,,,,,,,,,,,,,
1779074460,1779074520,2026-05-18T03:21:00+00:00,2026-05-18T03:22:00+00:00,,,,,,,,,,,,,,,,,,,,
1779074520,1779074580,2026-05-18T03:22:00+00:00,2026-05-18T03:23:00+00:00,,,,,,,,,,,,,,,,,,,,
1779074580,1779074640,2026-05-18T03:23:00+00:00,2026-05-18T03:24:00+00:00,,,,,,,,,,,,,,,,,,,,
1779074640,1779074700,2026-05-18T03:24:00+00:00,2026-05-18T03:25:00+00:00,,,,,,,,,,,,,,,,,,,,
1779074700,1779074760,2026-05-18T03:25:00+00:00,2026-05-18T03:26:00+00:00,,,,,,,,,,,,,,,,,,,,
1779074760,1779074820,2026-05-18T03:26:00+00:00,2026-05-18T03:27:00+00:00,,,,,,,,,,,,,,,,,,,,
1779074820,1779074880,2026-05-18T03:27:00+00:00,2026-05-18T03:28:00+00:00,,,,,,,,,,,,,,,,,,,,
1779074880,1779074940,2026-05-18T03:28:00+00:00,2026-05-18T03:29:00+00:00,,,,,,,,,,,,,,,,,,,,
1779074940,1779075000,2026-05-18T03:29:00+00:00,2026-05-18T03:30:00+00:00,,,,,,,,,,,,,,,,,,,,
1779075000,1779075060,2026-05-18T03:30:00+00:00,2026-05-18T03:31:00+00:00,,,,,,,,,,,,,,,,,,,,
1779075060,1779075120,2026-05-18T03:31:00+00:00,2026-05-18T03:32:00+00:00,,,,,,,,,,,,,,,,,,,,
1779075120,1779075180,2026-05-18T03:32:00+00:00,2026-05-18T03:33:00+00:00,,,,,,,,,,,,,,,,,,,,
1779075180,1779075240,2026-05-18T03:33:00+00:00,2026-05-18T03:34:00+00:00,,,,,,,,,,,,,,,,,,,,
1779075240,1779075300,2026-05-18T03:34:00+00:00,2026-05-18T03:35:00+00:00,,,,,,,,,,,,,,,,,,,,
1779075300,1779075360,2026-05-18T03:35:00+00:00,2026-05-18T03:36:00+00:00,,,,,,,,,,,,,,,,,,,,
1779075360,1779075420,2026-05-18T03:36:00+00:00,2026-05-18T03:37:00+00:00,,,,,,,,,,,,,,,,,,,,
1779075420,1779075480,2026-05-18T03:37:00+00:00,2026-05-18T03:38:00+00:00,,,,,,,,,,,,,,,,,,,,
1779075480,1779075540,2026-05-18T03:38:00+00:00,2026-05-18T03:39:00+00:00,,,,,,,,,,,,,,,,,,,,
1779075540,1779075600,2026-05-18T03:39:00+00:00,2026-05-18T03:40:00+00:00,,,,,,,,,,,,,,,,,,,,
1779075600,1779075660,2026-05-18T03:40:00+00:00,2026-05-18T03:41:00+00:00,,,,,,,,,,,,,,,,,,,,
1779075660,1779075720,2026-05-18T03:41:00+00:00,2026-05-18T03:42:00+00:00,,,,,,,,,,,,,,,,,,,,
1779075720,1779075780,2026-05-18T03:42:00+00:00,2026-05-18T03:43:00+00:00,,,,,,,,,,,,,,,,,,,,
1779075780,1779075840,2026-05-18T03:43:00+00:00,2026-05-18T03:44:00+00:00,,,,,,,,,,,,,,,,,,,,
1779075840,1779075900,2026-05-18T03:44:00+00:00,2026-05-18T03:45:00+00:00,,,,,,,,,,,,,,,,,,,,
1779075900,1779075960,2026-05-18T03:45:00+00:00,2026-05-18T03:46:00+00:00,,,,,,,,,,,,,,,,,,,,
1779075960,1779076020,2026-05-18T03:46:00+00:00,2026-05-18T03:47:00+00:00,,,,,,,,,,,,,,,,,,,,
1779076020,1779076080,2026-05-18T03:47:00+00:00,2026-05-18T03:48:00+00:00,,,,,,,,,,,,,,,,,,,,
1779076080,1779076140,2026-05-18T03:48:00+00:00,2026-05-18T03:49:00+00:00,,,,,,,,,,,,,,,,,,,,
1779076140,1779076200,2026-05-18T03:49:00+00:00,2026-05-18T03:50:00+00:00,,,,,,,,,,,,,,,,,,,,
1779076200,1779076260,2026-05-18T03:50:00+00:00,2026-05-18T03:51:00+00:00,,,,,,,,,,,,,,,,,,,,
1779076260,1779076320,2026-05-18T03:51:00+00:00,2026-05-18T03:52:00+00:00,,,,,,,,,,,,,,,,,,,,
1779076320,1779076380,2026-05-18T03:52:00+00:00,2026-05-18T03:53:00+00:00,,,,,,,,,,,,,,,,,,,,
1779076380,1779076440,2026-05-18T03:53:00+00:00,2026-05-18T03:54:00+00:00,,,,,,,,,,,,,,,,,,,,
1779076440,1779076500,2026-05-18T03:54:00+00:00,2026-05-18T03:55:00+00:00,,,,,,,,,,,,,,,,,,,,
1779076500,1779076560,2026-05-18T03:55:00+00:00,2026-05-18T03:56:00+00:00,,,,,,,,,,,,,,,,,,,,
1779076560,1779076620,2026-05-18T03:56:00+00:00,2026-05-18T03:57:00+00:00,,,,,,,,,,,,,,,,,,,,
1779076620,1779076680,2026-05-18T03:57:00+00:00,2026-05-18T03:58:00+00:00,,,,,,,,,,,,,,,,,,,,
1779076680,1779076740,2026-05-18T03:58:00+00:00,2026-05-18T03:59:00+00:00,,,,,,,,,,,,,,,,,,,,
1779076740,1779076800,2026-05-18T03:59:00+00:00,2026-05-18T04:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1779076800,1779076860,2026-05-18T04:00:00+00:00,2026-05-18T04:01:00+00:00,,,,,,,,,,,,,,,,,,,,
1779076860,1779076920,2026-05-18T04:01:00+00:00,2026-05-18T04:02:00+00:00,,,,,,,,,,,,,,,,,,,,
1779076920,1779076980,2026-05-18T04:02:00+00:00,2026-05-18T04:03:00+00:00,,,,,,,,,,,,,,,,,,,,
1779076980,1779077040,2026-05-18T04:03:00+00:00,2026-05-18T04:04:00+00:00,,,,,,,,,,,,,,,,,,,,
1779077040,1779077100,2026-05-18T04:04:00+00:00,2026-05-18T04:05:00+00:00,,,,,,,,,,,,,,,,,,,,
1779077100,1779077160,2026-05-18T04:05:00+00:00,2026-05-18T04:06:00+00:00,,,,,,,,,,,,,,,,,,,,
1779077160,1779077220,2026-05-18T04:06:00+00:00,2026-05-18T04:07:00+00:00,,,,,,,,,,,,,,,,,,,,
1779077220,1779077280,2026-05-18T04:07:00+00:00,2026-05-18T04:08:00+00:00,,,,,,,,,,,,,,,,,,,,
1779077280,1779077340,2026-05-18T04:08:00+00:00,2026-05-18T04:09:00+00:00,,,,,,,,,,,,,,,,,,,,
1779077340,1779077400,2026-05-18T04:09:00+00:00,2026-05-18T04:10:00+00:00,,,,,,,,,,,,,,,,,,,,
1779077400,1779077460,2026-05-18T04:10:00+00:00,2026-05-18T04:11:00+00:00,,,,,,,,,,,,,,,,,,,,
1779077460,1779077520,2026-05-18T04:11:00+00:00,2026-05-18T04:12:00+00:00,,,,,,,,,,,,,,,,,,,,
1779077520,1779077580,2026-05-18T04:12:00+00:00,2026-05-18T04:13:00+00:00,,,,,,,,,,,,,,,,,,,,
1779077580,1779077640,2026-05-18T04:13:00+00:00,2026-05-18T04:14:00+00:00,,,,,,,,,,,,,,,,,,,,
1779077640,1779077700,2026-05-18T04:14:00+00:00,2026-05-18T04:15:00+00:00,,,,,,,,,,,,,,,,,,,,
1779077700,1779077760,2026-05-18T04:15:00+00:00,2026-05-18T04:16:00+00:00,,,,,,,,,,,,,,,,,,,,
1779077760,1779077820,2026-05-18T04:16:00+00:00,2026-05-18T04:17:00+00:00,,,,,,,,,,,,,,,,,,,,
1779077820,1779077880,2026-05-18T04:17:00+00:00,2026-05-18T04:18:00+00:00,,,,,,,,,,,,,,,,,,,,
1779077880,1779077940,2026-05-18T04:18:00+00:00,2026-05-18T04:19:00+00:00,,,,,,,,,,,,,,,,,,,,
1779077940,1779078000,2026-05-18T04:19:00+00:00,2026-05-18T04:20:00+00:00,,,,,,,,,,,,,,,,,,,,
1779078000,1779078060,2026-05-18T04:20:00+00:00,2026-05-18T04:21:00+00:00,,,,,,,,,,,,,,,,,,,,
1779078060,1779078120,2026-05-18T04:21:00+00:00,2026-05-18T04:22:00+00:00,,,,,,,,,,,,,,,,,,,,
1779078120,1779078180,2026-05-18T04:22:00+00:00,2026-05-18T04:23:00+00:00,,,,,,,,,,,,,,,,,,,,
1779078180,1779078240,2026-05-18T04:23:00+00:00,2026-05-18T04:24:00+00:00,,,,,,,,,,,,,,,,,,,,
1779078240,1779078300,2026-05-18T04:24:00+00:00,2026-05-18T04:25:00+00:00,,,,,,,,,,,,,,,,,,,,
1779078300,1779078360,2026-05-18T04:25:00+00:00,2026-05-18T04:26:00+00:00,,,,,,,,,,,,,,,,,,,,
1779078360,1779078420,2026-05-18T04:26:00+00:00,2026-05-18T04:27:00+00:00,,,,,,,,,,,,,,,,,,,,
1779078420,1779078480,2026-05-18T04:27:00+00:00,2026-05-18T04:28:00+00:00,,,,,,,,,,,,,,,,,,,,
1779078480,1779078540,2026-05-18T04:28:00+00:00,2026-05-18T04:29:00+00:00,,,,,,,,,,,,,,,,,,,,
1779078540,1779078600,2026-05-18T04:29:00+00:00,2026-05-18T04:30:00+00:00,,,,,,,,,,,,,,,,,,,,
1779078600,1779078660,2026-05-18T04:30:00+00:00,2026-05-18T04:31:00+00:00,,,,,,,,,,,,,,,,,,,,
1779078660,1779078720,2026-05-18T04:31:00+00:00,2026-05-18T04:32:00+00:00,,,,,,,,,,,,,,,,,,,,
1779078720,1779078780,2026-05-18T04:32:00+00:00,2026-05-18T04:33:00+00:00,,,,,,,,,,,,,,,,,,,,
1779078780,1779078840,2026-05-18T04:33:00+00:00,2026-05-18T04:34:00+00:00,,,,,,,,,,,,,,,,,,,,
1779078840,1779078900,2026-05-18T04:34:00+00:00,2026-05-18T04:35:00+00:00,,,,,,,,,,,,,,,,,,,,
1779078900,1779078960,2026-05-18T04:35:00+00:00,2026-05-18T04:36:00+00:00,,,,,,,,,,,,,,,,,,,,
1779078960,1779079020,2026-05-18T04:36:00+00:00,2026-05-18T04:37:00+00:00,,,,,,,,,,,,,,,,,,,,
1779079020,1779079080,2026-05-18T04:37:00+00:00,2026-05-18T04:38:00+00:00,,,,,,,,,,,,,,,,,,,,
1779079080,1779079140,2026-05-18T04:38:00+00:00,2026-05-18T04:39:00+00:00,,,,,,,,,,,,,,,,,,,,
1779079140,1779079200,2026-05-18T04:39:00+00:00,2026-05-18T04:40:00+00:00,,,,,,,,,,,,,,,,,,,,
1779079200,1779079260,2026-05-18T04:40:00+00:00,2026-05-18T04:41:00+00:00,,,,,,,,,,,,,,,,,,,,
1779079260,1779079320,2026-05-18T04:41:00+00:00,2026-05-18T04:42:00+00:00,,,,,,,,,,,,,,,,,,,,
1779079320,1779079380,2026-05-18T04:42:00+00:00,2026-05-18T04:43:00+00:00,,,,,,,,,,,,,,,,,,,,
1779079380,1779079440,2026-05-18T04:43:00+00:00,2026-05-18T04:44:00+00:00,,,,,,,,,,,,,,,,,,,,
1779079440,1779079500,2026-05-18T04:44:00+00:00,2026-05-18T04:45:00+00:00,,,,,,,,,,,,,,,,,,,,
1779079500,1779079560,2026-05-18T04:45:00+00:00,2026-05-18T04:46:00+00:00,,,,,,,,,,,,,,,,,,,,
1779079560,1779079620,2026-05-18T04:46:00+00:00,2026-05-18T04:47:00+00:00,,,,,,,,,,,,,,,,,,,,
1779079620,1779079680,2026-05-18T04:47:00+00:00,2026-05-18T04:48:00+00:00,,,,,,,,,,,,,,,,,,,,
1779079680,1779079740,2026-05-18T04:48:00+00:00,2026-05-18T04:49:00+00:00,,,,,,,,,,,,,,,,,,,,
1779079740,1779079800,2026-05-18T04:49:00+00:00,2026-05-18T04:50:00+00:00,,,,,,,,,,,,,,,,,,,,
1779079800,1779079860,2026-05-18T04:50:00+00:00,2026-05-18T04:51:00+00:00,,,,,,,,,,,,,,,,,,,,
1779079860,1779079920,2026-05-18T04:51:00+00:00,2026-05-18T04:52:00+00:00,,,,,,,,,,,,,,,,,,,,
1779079920,1779079980,2026-05-18T04:52:00+00:00,2026-05-18T04:53:00+00:00,,,,,,,,,,,,,,,,,,,,
1779079980,1779080040,2026-05-18T04:53:00+00:00,2026-05-18T04:54:00+00:00,,,,,,,,,,,,,,,,,,,,
1779080040,1779080100,2026-05-18T04:54:00+00:00,2026-05-18T04:55:00+00:00,,,,,,,,,,,,,,,,,,,,
1779080100,1779080160,2026-05-18T04:55:00+00:00,2026-05-18T04:56:00+00:00,,,,,,,,,,,,,,,,,,,,
1779080160,1779080220,2026-05-18T04:56:00+00:00,2026-05-18T04:57:00+00:00,,,,,,,,,,,,,,,,,,,,
1779080220,1779080280,2026-05-18T04:57:00+00:00,2026-05-18T04:58:00+00:00,,,,,,,,,,,,,,,,,,,,
1779080280,1779080340,2026-05-18T04:58:00+00:00,2026-05-18T04:59:00+00:00,,,,,,,,,,,,,,,,,,,,
1779080340,1779080400,2026-05-18T04:59:00+00:00,2026-05-18T05:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1779080400,1779080460,2026-05-18T05:00:00+00:00,2026-05-18T05:01:00+00:00,,,,,,,,,,,,,,,,,,,,
1779080460,1779080520,2026-05-18T05:01:00+00:00,2026-05-18T05:02:00+00:00,,,,,,,,,,,,,,,,,,,,
1779080520,1779080580,2026-05-18T05:02:00+00:00,2026-05-18T05:03:00+00:00,,,,,,,,,,,,,,,,,,,,
1779080580,1779080640,2026-05-18T05:03:00+00:00,2026-05-18T05:04:00+00:00,,,,,,,,,,,,,,,,,,,,
1779080640,1779080700,2026-05-18T05:04:00+00:00,2026-05-18T05:05:00+00:00,,,,,,,,,,,,,,,,,,,,
1779080700,1779080760,2026-05-18T05:05:00+00:00,2026-05-18T05:06:00+00:00,,,,,,,,,,,,,,,,,,,,
1779080760,1779080820,2026-05-18T05:06:00+00:00,2026-05-18T05:07:00+00:00,,,,,,,,,,,,,,,,,,,,
1779080820,1779080880,2026-05-18T05:07:00+00:00,2026-05-18T05:08:00+00:00,,,,,,,,,,,,,,,,,,,,
1779080880,1779080940,2026-05-18T05:08:00+00:00,2026-05-18T05:09:00+00:00,,,,,,,,,,,,,,,,,,,,
1779080940,1779081000,2026-05-18T05:09:00+00:00,2026-05-18T05:10:00+00:00,,,,,,,,,,,,,,,,,,,,
1779081000,1779081060,2026-05-18T05:10:00+00:00,2026-05-18T05:11:00+00:00,,,,,,,,,,,,,,,,,,,,
1779081060,1779081120,2026-05-18T05:11:00+00:00,2026-05-18T05:12:00+00:00,,,,,,,,,,,,,,,,,,,,
1779081120,1779081180,2026-05-18T05:12:00+00:00,2026-05-18T05:13:00+00:00,,,,,,,,,,,,,,,,,,,,
1779081180,1779081240,2026-05-18T05:13:00+00:00,2026-05-18T05:14:00+00:00,,,,,,,,,,,,,,,,,,,,
1779081240,1779081300,2026-05-18T05:14:00+00:00,2026-05-18T05:15:00+00:00,,,,,,,,,,,,,,,,,,,,
1779081300,1779081360,2026-05-18T05:15:00+00:00,2026-05-18T05:16:00+00:00,,,,,,,,,,,,,,,,,,,,
1779081360,1779081420,2026-05-18T05:16:00+00:00,2026-05-18T05:17:00+00:00,,,,,,,,,,,,,,,,,,,,
1779081420,1779081480,2026-05-18T05:17:00+00:00,2026-05-18T05:18:00+00:00,,,,,,,,,,,,,,,,,,,,
1779081480,1779081540,2026-05-18T05:18:00+00:00,2026-05-18T05:19:00+00:00,,,,,,,,,,,,,,,,,,,,
1779081540,1779081600,2026-05-18T05:19:00+00:00,2026-05-18T05:20:00+00:00,,,,,,,,,,,,,,,,,,,,
1779081600,1779081660,2026-05-18T05:20:00+00:00,2026-05-18T05:21:00+00:00,,,,,,,,,,,,,,,,,,,,
1779081660,1779081720,2026-05-18T05:21:00+00:00,2026-05-18T05:22:00+00:00,,,,,,,,,,,,,,,,,,,,
1779081720,1779081780,2026-05-18T05:22:00+00:00,2026-05-18T05:23:00+00:00,,,,,,,,,,,,,,,,,,,,
1779081780,1779081840,2026-05-18T05:23:00+00:00,2026-05-18T05:24:00+00:00,,,,,,,,,,,,,,,,,,,,
1779081840,1779081900,2026-05-18T05:24:00+00:00,2026-05-18T05:25:00+00:00,,,,,,,,,,,,,,,,,,,,
1779081900,1779081960,2026-05-18T05:25:00+00:00,2026-05-18T05:26:00+00:00,,,,,,,,,,,,,,,,,,,,
1779081960,1779082020,2026-05-18T05:26:00+00:00,2026-05-18T05:27:00+00:00,,,,,,,,,,,,,,,,,,,,
1779082020,1779082080,2026-05-18T05:27:00+00:00,2026-05-18T05:28:00+00:00,,,,,,,,,,,,,,,,,,,,
1779082080,1779082140,2026-05-18T05:28:00+00:00,2026-05-18T05:29:00+00:00,,,,,,,,,,,,,,,,,,,,
1779082140,1779082200,2026-05-18T05:29:00+00:00,2026-05-18T05:30:00+00:00,,,,,,,,,,,,,,,,,,,,
1779082200,1779082260,2026-05-18T05:30:00+00:00,2026-05-18T05:31:00+00:00,,,,,,,,,,,,,,,,,,,,
1779082260,1779082320,2026-05-18T05:31:00+00:00,2026-05-18T05:32:00+00:00,,,,,,,,,,,,,,,,,,,,
1779082320,1779082380,2026-05-18T05:32:00+00:00,2026-05-18T05:33:00+00:00,,,,,,,,,,,,,,,,,,,,
1779082380,1779082440,2026-05-18T05:33:00+00:00,2026-05-18T05:34:00+00:00,,,,,,,,,,,,,,,,,,,,
1779082440,1779082500,2026-05-18T05:34:00+00:00,2026-05-18T05:35:00+00:00,,,,,,,,,,,,,,,,,,,,
1779082500,1779082560,2026-05-18T05:35:00+00:00,2026-05-18T05:36:00+00:00,,,,,,,,,,,,,,,,,,,,
1779082560,1779082620,2026-05-18T05:36:00+00:00,2026-05-18T05:37:00+00:00,,,,,,,,,,,,,,,,,,,,
1779082620,1779082680,2026-05-18T05:37:00+00:00,2026-05-18T05:38:00+00:00,,,,,,,,,,,,,,,,,,,,
1779082680,1779082740,2026-05-18T05:38:00+00:00,2026-05-18T05:39:00+00:00,,,,,,,,,,,,,,,,,,,,
1779082740,1779082800,2026-05-18T05:39:00+00:00,2026-05-18T05:40:00+00:00,,,,,,,,,,,,,,,,,,,,
1779082800,1779082860,2026-05-18T05:40:00+00:00,2026-05-18T05:41:00+00:00,,,,,,,,,,,,,,,,,,,,
1779082860,1779082920,2026-05-18T05:41:00+00:00,2026-05-18T05:42:00+00:00,,,,,,,,,,,,,,,,,,,,
1779082920,1779082980,2026-05-18T05:42:00+00:00,2026-05-18T05:43:00+00:00,,,,,,,,,,,,,,,,,,,,
1779082980,1779083040,2026-05-18T05:43:00+00:00,2026-05-18T05:44:00+00:00,,,,,,,,,,,,,,,,,,,,
1779083040,1779083100,2026-05-18T05:44:00+00:00,2026-05-18T05:45:00+00:00,,,,,,,,,,,,,,,,,,,,
1779083100,1779083160,2026-05-18T05:45:00+00:00,2026-05-18T05:46:00+00:00,,,,,,,,,,,,,,,,,,,,
1779083160,1779083220,2026-05-18T05:46:00+00:00,2026-05-18T05:47:00+00:00,,,,,,,,,,,,,,,,,,,,
1779083220,1779083280,2026-05-18T05:47:00+00:00,2026-05-18T05:48:00+00:00,,,,,,,,,,,,,,,,,,,,
1779083280,1779083340,2026-05-18T05:48:00+00:00,2026-05-18T05:49:00+00:00,,,,,,,,,,,,,,,,,,,,
1779083340,1779083400,2026-05-18T05:49:00+00:00,2026-05-18T05:50:00+00:00,,,,,,,,,,,,,,,,,,,,
1779083400,1779083460,2026-05-18T05:50:00+00:00,2026-05-18T05:51:00+00:00,,,,,,,,,,,,,,,,,,,,
1779083460,1779083520,2026-05-18T05:51:00+00:00,2026-05-18T05:52:00+00:00,,,,,,,,,,,,,,,,,,,,
1779083520,1779083580,2026-05-18T05:52:00+00:00,2026-05-18T05:53:00+00:00,,,,,,,,,,,,,,,,,,,,
1779083580,1779083640,2026-05-18T05:53:00+00:00,2026-05-18T05:54:00+00:00,,,,,,,,,,,,,,,,,,,,
1779083640,1779083700,2026-05-18T05:54:00+00:00,2026-05-18T05:55:00+00:00,,,,,,,,,,,,,,,,,,,,
1779083700,1779083760,2026-05-18T05:55:00+00:00,2026-05-18T05:56:00+00:00,,,,,,,,,,,,,,,,,,,,
1779083760,1779083820,2026-05-18T05:56:00+00:00,2026-05-18T05:57:00+00:00,,,,,,,,,,,,,,,,,,,,
1779083820,1779083880,2026-05-18T05:57:00+00:00,2026-05-18T05:58:00+00:00,,,,,,,,,,,,,,,,,,,,
1779083880,1779083940,2026-05-18T05:58:00+00:00,2026-05-18T05:59:00+00:00,,,,,,,,,,,,,,,,,,,,
1779083940,1779084000,2026-05-18T05:59:00+00:00,2026-05-18T06:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1779084000,1779084060,2026-05-18T06:00:00+00:00,2026-05-18T06:01:00+00:00,,,,,,,,,,,,,,,,,,,,
1779084060,1779084120,2026-05-18T06:01:00+00:00,2026-05-18T06:02:00+00:00,,,,,,,,,,,,,,,,,,,,
1779084120,1779084180,2026-05-18T06:02:00+00:00,2026-05-18T06:03:00+00:00,,,,,,,,,,,,,,,,,,,,
1779084180,1779084240,2026-05-18T06:03:00+00:00,2026-05-18T06:04:00+00:00,,,,,,,,,,,,,,,,,,,,
1779084240,1779084300,2026-05-18T06:04:00+00:00,2026-05-18T06:05:00+00:00,,,,,,,,,,,,,,,,,,,,
1779084300,1779084360,2026-05-18T06:05:00+00:00,2026-05-18T06:06:00+00:00,,,,,,,,,,,,,,,,,,,,
1779084360,1779084420,2026-05-18T06:06:00+00:00,2026-05-18T06:07:00+00:00,,,,,,,,,,,,,,,,,,,,
1779084420,1779084480,2026-05-18T06:07:00+00:00,2026-05-18T06:08:00+00:00,,,,,,,,,,,,,,,,,,,,
1779084480,1779084540,2026-05-18T06:08:00+00:00,2026-05-18T06:09:00+00:00,,,,,,,,,,,,,,,,,,,,
1779084540,1779084600,2026-05-18T06:09:00+00:00,2026-05-18T06:10:00+00:00,,,,,,,,,,,,,,,,,,,,
1779084600,1779084660,2026-05-18T06:10:00+00:00,2026-05-18T06:11:00+00:00,,,,,,,,,,,,,,,,,,,,
1779084660,1779084720,2026-05-18T06:11:00+00:00,2026-05-18T06:12:00+00:00,,,,,,,,,,,,,,,,,,,,
1779084720,1779084780,2026-05-18T06:12:00+00:00,2026-05-18T06:13:00+00:00,,,,,,,,,,,,,,,,,,,,
1779084780,1779084840,2026-05-18T06:13:00+00:00,2026-05-18T06:14:00+00:00,,,,,,,,,,,,,,,,,,,,
1779084840,1779084900,2026-05-18T06:14:00+00:00,2026-05-18T06:15:00+00:00,,,,,,,,,,,,,,,,,,,,
1779084900,1779084960,2026-05-18T06:15:00+00:00,2026-05-18T06:16:00+00:00,,,,,,,,,,,,,,,,,,,,
1779084960,1779085020,2026-05-18T06:16:00+00:00,2026-05-18T06:17:00+00:00,,,,,,,,,,,,,,,,,,,,
1779085020,1779085080,2026-05-18T06:17:00+00:00,2026-05-18T06:18:00+00:00,,,,,,,,,,,,,,,,,,,,
1779085080,1779085140,2026-05-18T06:18:00+00:00,2026-05-18T06:19:00+00:00,,,,,,,,,,,,,,,,,,,,
1779085140,1779085200,2026-05-18T06:19:00+00:00,2026-05-18T06:20:00+00:00,,,,,,,,,,,,,,,,,,,,
1779085200,1779085260,2026-05-18T06:20:00+00:00,2026-05-18T06:21:00+00:00,,,,,,,,,,,,,,,,,,,,
1779085260,1779085320,2026-05-18T06:21:00+00:00,2026-05-18T06:22:00+00:00,,,,,,,,,,,,,,,,,,,,
1779085320,1779085380,2026-05-18T06:22:00+00:00,2026-05-18T06:23:00+00:00,,,,,,,,,,,,,,,,,,,,
1779085380,1779085440,2026-05-18T06:23:00+00:00,2026-05-18T06:24:00+00:00,,,,,,,,,,,,,,,,,,,,
1779085440,1779085500,2026-05-18T06:24:00+00:00,2026-05-18T06:25:00+00:00,,,,,,,,,,,,,,,,,,,,
1779085500,1779085560,2026-05-18T06:25:00+00:00,2026-05-18T06:26:00+00:00,,,,,,,,,,,,,,,,,,,,
1779085560,1779085620,2026-05-18T06:26:00+00:00,2026-05-18T06:27:00+00:00,,,,,,,,,,,,,,,,,,,,
1779085620,1779085680,2026-05-18T06:27:00+00:00,2026-05-18T06:28:00+00:00,,,,,,,,,,,,,,,,,,,,
1779085680,1779085740,2026-05-18T06:28:00+00:00,2026-05-18T06:29:00+00:00,,,,,,,,,,,,,,,,,,,,
1779085740,1779085800,2026-05-18T06:29:00+00:00,2026-05-18T06:30:00+00:00,,,,,,,,,,,,,,,,,,,,
1779085800,1779085860,2026-05-18T06:30:00+00:00,2026-05-18T06:31:00+00:00,,,,,,,,,,,,,,,,,,,,
1779085860,1779085920,2026-05-18T06:31:00+00:00,2026-05-18T06:32:00+00:00,,,,,,,,,,,,,,,,,,,,
1779085920,1779085980,2026-05-18T06:32:00+00:00,2026-05-18T06:33:00+00:00,,,,,,,,,,,,,,,,,,,,
1779085980,1779086040,2026-05-18T06:33:00+00:00,2026-05-18T06:34:00+00:00,,,,,,,,,,,,,,,,,,,,
1779086040,1779086100,2026-05-18T06:34:00+00:00,2026-05-18T06:35:00+00:00,,,,,,,,,,,,,,,,,,,,
1779086100,1779086160,2026-05-18T06:35:00+00:00,2026-05-18T06:36:00+00:00,,,,,,,,,,,,,,,,,,,,
1779086160,1779086220,2026-05-18T06:36:00+00:00,2026-05-18T06:37:00+00:00,,,,,,,,,,,,,,,,,,,,
1779086220,1779086280,2026-05-18T06:37:00+00:00,2026-05-18T06:38:00+00:00,,,,,,,,,,,,,,,,,,,,
1779086280,1779086340,2026-05-18T06:38:00+00:00,2026-05-18T06:39:00+00:00,,,,,,,,,,,,,,,,,,,,
1779086340,1779086400,2026-05-18T06:39:00+00:00,2026-05-18T06:40:00+00:00,,,,,,,,,,,,,,,,,,,,
1779086400,1779086460,2026-05-18T06:40:00+00:00,2026-05-18T06:41:00+00:00,,,,,,,,,,,,,,,,,,,,
1779086460,1779086520,2026-05-18T06:41:00+00:00,2026-05-18T06:42:00+00:00,,,,,,,,,,,,,,,,,,,,
1779086520,1779086580,2026-05-18T06:42:00+00:00,2026-05-18T06:43:00+00:00,,,,,,,,,,,,,,,,,,,,
1779086580,1779086640,2026-05-18T06:43:00+00:00,2026-05-18T06:44:00+00:00,,,,,,,,,,,,,,,,,,,,
1779086640,1779086700,2026-05-18T06:44:00+00:00,2026-05-18T06:45:00+00:00,,,,,,,,,,,,,,,,,,,,
1779086700,1779086760,2026-05-18T06:45:00+00:00,2026-05-18T06:46:00+00:00,,,,,,,,,,,,,,,,,,,,
1779086760,1779086820,2026-05-18T06:46:00+00:00,2026-05-18T06:47:00+00:00,,,,,,,,,,,,,,,,,,,,
1779086820,1779086880,2026-05-18T06:47:00+00:00,2026-05-18T06:48:00+00:00,,,,,,,,,,,,,,,,,,,,
1779086880,1779086940,2026-05-18T06:48:00+00:00,2026-05-18T06:49:00+00:00,,,,,,,,,,,,,,,,,,,,
1779086940,1779087000,2026-05-18T06:49:00+00:00,2026-05-18T06:50:00+00:00,,,,,,,,,,,,,,,,,,,,
1779087000,1779087060,2026-05-18T06:50:00+00:00,2026-05-18T06:51:00+00:00,,,,,,,,,,,,,,,,,,,,
1779087060,1779087120,2026-05-18T06:51:00+00:00,2026-05-18T06:52:00+00:00,,,,,,,,,,,,,,,,,,,,
1779087120,1779087180,2026-05-18T06:52:00+00:00,2026-05-18T06:53:00+00:00,,,,,,,,,,,,,,,,,,,,
1779087180,1779087240,2026-05-18T06:53:00+00:00,2026-05-18T06:54:00+00:00,,,,,,,,,,,,,,,,,,,,
1779087240,1779087300,2026-05-18T06:54:00+00:00,2026-05-18T06:55:00+00:00,,,,,,,,,,,,,,,,,,,,
